"table_name","column_name","python_datatype","db_datatype","row_count","unique_count","null_count","fill_rate_pct","top_10_values","bottom_10_values","min_length","max_length"
"allergies","allergy_id","server-side","decimal(18,0)","8778466","~231,573 (sampled)","5598052","36.23","11424(15); 49444(15); 134465(14); 40662(14); 40661(14); 132375(14); 118661(13); 68424(12); 116281(12); 122660(12)","57887(1); 56541(1); 41642(1); 201(1); 4669(1); 206139(1); 542(1); 2794(1); 582(1); 59172(1)","",""
"allergies","ndid","server-side","bigint","8778466","~1,002,290","0","100.0","100100010006508(3541); 100100010000392(2796); 100100010002140(2477); 100100010000325(2474); 100100010010527(2440); 100100010018859(1946); 100100010025296(1931); 100100010005729(1883); 100100010007660(1583); 100100010013229(1537)","100100010004379(1); 100100010001274(1); 100100010001124(1); 100100010002018(1); 100100010001922(1); 100100010001019(1); 100100010001635(1); 100100010002814(1); 100100010002496(1); 100100010001632(1)","",""
"allergies","eid","server-side","bigint","8778466","~0 (sampled)","3180418","63.77","","","",""
"allergies","allergy_onset_date","server-side","varchar(25)","8778466","~9,233 (sampled)","8162300","7.02","((PHONE_NUMBER))(3902); 2012-07-18(90); 2012-06-02(89); 2012-08-16(88); 2012-09-16(84); 2012-07-14(84); 2012-11-11(83); 2012-09-08(81); 2012-09-18(81); 2012-10-27(76)","1954-11-19(1); 1995-07-01(1); 1981-07-31(1); 1983-12-31(1); 1984-08-01(1); 1997-11-24(1); 2003-10-11(1); 1996-07-02(1); 2019-08-22 12:00AM(1); 2010-12-16(1)","",""
"allergies","allergy_end_date","server-side","date","8778466","n/a","8568016","2.4","","","",""
"allergies","allergy_type","server-side","varchar(200)","8778466","~5 (sampled)","1412705","83.91","Medications(638); Food(47); Environmental(39); Unknown(37); Imported From CCDA(10)","Imported From CCDA(10); Unknown(37); Environmental(39); Food(47); Medications(638)","",""
"allergies","allergen_name","server-side","longtext","8778466","~526 (sampled)","1405363","83.99","PENICILLIN(3372); KEFLEX(1308); MESANTOIN(855); CODEINE(524); BACITRACIN(480); BACTRIM(459); MORPHINE(436); CLINDAMYCIN(403); TOPAMAX(397); ERYTHROMYCIN(367)","ketorolac(1); GREEN TEA(1); TERBINAFINE(1); CODEINE HCL(1); ATORVASTATIN(1); PROCHLORPERAZINE(1); ENTACAPONE(1); SULFACETAMIDE(1); Neosporin (neo-bac-polym)(1); CLARITIN(1)","",""
"allergies","allergen_code","server-side","varchar(25)","8778466","~485 (sampled)","5660192","35.52","2670(511); 151399(481); 7052(425); 2582(400); 220343(395); 202609(362); 203563(344); 151392(331); 5640(328); 6448(282)","218353(1); 6922(1); 42463(1); 3858(1); 151827(1); 703(1); 227423(1); 8787(1); 190283(1); 6916(1)","",""
"allergies","allergen_coding_system","server-side","varchar(10)","8778466","~5 (sampled)","5670714","35.4","RXNORM(7472); FDBDRUG(549); FDBALLERGP(83); ICD9(20); HICSEQNO(16)","HICSEQNO(16); ICD9(20); FDBALLERGP(83); FDBDRUG(549); RXNORM(7472)","",""
"allergies","allergy_reaction_name","server-side","longtext","8778466","~1,893 (sampled)","5273818","39.92","Rash(14142); Hives(10165); Other(9687); Itching(5864); Anaphylaxis(4233); Nausea(3738); Swelling(2969); ((PHONE_NUMBER))(2496); Diarrhea(1962); Vomiting(1490)","hives, itching, swelling, rash(1); Took several yrs ago was no help(1); hives on palms(1); itching / hives / rash(1); reduced kidney function(1); decreased concentration(1); aggressive behavior increased protein in blood(1); VIIBRYD, ZYVOX(1); sweating, agitation(1); shaking / sweating(1)","",""
"allergies","allergy_reaction_code","server-side","text","8778466","~117 (sampled)","8479560","3.4","271807003(12939); 74964007(9687); 126485001(9228); 418290006(5589); 39579001(4013); 422587007(3582); 65124004(2697); 62315008(1872); 422400008(1433); 25064002(1393)","386705008, 422587007(1); 29857009, 418290006(1); 386705008, 422400008, 422587007(1); 267036007, 68235000(1); 418290006, 65124004, 95328003(1); 386705008, 422400008(1); 247472004, 422587007(1); 267036007, 95328003(1); 62315008, 95328003(1); 247472004, 288939007(1)","",""
"allergies","allergy_reaction_coding_system","server-side","varchar(100)","8778466","~1 (sampled)","8409097","4.21","SNOMED(63384)","SNOMED(63384)","",""
"allergies","allergy_severity","server-side","varchar(30)","8778466","~7 (sampled)","8498869","3.19","Severe(4958); Moderate severity(4648); Mild(3567); Moderate to severe(3357); Mild to moderate(2441); Fatal(103); Moderate(23)","Moderate(23); Fatal(103); Mild to moderate(2441); Moderate to severe(3357); Mild(3567); Moderate severity(4648); Severe(4958)","",""
"allergies","allergy_route","server-side","varchar(50)","8778466","~0 (sampled)","8778466","0.0","","","",""
"allergies","allergy_status","server-side","varchar(50)","8778466","~0 (sampled)","3180414","63.77","","","",""
"allergies","created_datetime","server-side","datetime","8778466","n/a","0","100.0","","","",""
"allergies","created_by","server-side","varchar(2)","8778466","~1 (sampled)","0","100.0","ND(500000)","ND(500000)","",""
"allergies","updated_datetime","server-side","datetime","8778466","n/a","8110082","7.61","","","",""
"allergies","updated_by","server-side","varchar(100)","8778466","~1 (sampled)","8110082","7.61","ND(282975)","ND(282975)","",""
"allergies","ehr_source_name","server-side","varchar(100)","8778466","~2 (sampled)","0","100.0","athenaone(282975); Greenway(217025)","Greenway(217025); athenaone(282975)","",""
"allergies","source_path","server-side","varchar(12)","8778466","~2 (sampled)","0","100.0","bronze_layer(282975); bronze_table(217025)","bronze_table(217025); bronze_layer(282975)","",""
"allergies","data_type","server-side","varchar(10)","8778466","~1 (sampled)","0","100.0","Structured(500000)","Structured(500000)","",""
"allergies","psid","server-side","varchar(4)","8778466","~12","0","100.0","1(500000)","1(500000)","",""
"allergies","nd_extracted_date","server-side","date","8778466","n/a","3495492","60.18","","","",""
"allergies","udm_inc_id","server-side","bigint","8778466","~8,674,432","0","100.0","9038475(1); 9038476(1); 9038477(1); 9038478(1); 9038479(1); 9038480(1); 9038481(1); 9038482(1); 9038483(1); 9038484(1)","9038475(1); 9038476(1); 9038477(1); 9038478(1); 9038479(1); 9038480(1); 9038481(1); 9038482(1); 9038483(1); 9038484(1)","",""
"allergies","enc_date_proxy","server-side","date","8778466","n/a","8246106","6.06","","","",""
"diagnosis","diag_id","server-side","varchar(100)","47931830","~500,000 (sampled)","0","100.0","1(1); 10(1); 3(1); 2(1); 6(1); 5(1); 4(1); 8(1); 7(1); 9(1)","1(1); 10(1); 3(1); 2(1); 6(1); 5(1); 4(1); 8(1); 7(1); 9(1)","",""
"diagnosis","ndid","server-side","bigint","47931830","~2,355,099","0","100.0","100100010009034(2952); 100100010009023(1448); 100100010006508(1422); 100100010000900(1224); 100100010004959(1157); 100100010009192(924); 100100010004191(885); 100100010007346(877); 100100010007260(855); 100100010002908(854)","100100010000001(1); 100100010000127(1); 100100010000021(1); 100100010000097(1); 100100010000113(1); 100100010000048(1); 100100010000022(1); 100100010000066(1); 100100010000090(1); 100100010000119(1)","",""
"diagnosis","eid","server-side","bigint","47931830","~12,721,117","0","100.0","1421242225339580(25); 1271240271527610(25); 1362470836089130(25); 1225631775003350(24); 1251736392011850(24); 1246432560010340(22); 1304322250987630(21); 1240175741004630(21); 1247998230561990(21); 1246462587060340(20)","1203278793001760(1); 1203450904001280(1); 1203171884001280(1); 1202913716001460(1); 1203682551001830(1); 1202914208001460(1); 1503215556194800(1); 1203677724001830(1); 1202932412001460(1); 1203493866001830(1)","",""
"diagnosis","enc_date","server-side","date","47931830","n/a","0","100.0","","","",""
"diagnosis","encounter_end_date","server-side","date","47931830","n/a","5389644","88.76","","","",""
"diagnosis","diag_date","server-side","date","47931830","~31,830","3467512","92.77","","","",""
"diagnosis","diag_code","server-side","varchar(10)","47931830","~48,457","433683","99.1","191.0(7351); 053.19(4876); 174.9(4462); 079.89(3548); 135(2971); 191.9(2694); 185(2279); 042(2271); 053.9(2246); 162.9(2012)"," 433.10(1);  555.9(1);  729.5(1);  782.0(1); 006.3(1); 004.1(1); .9(1); 008.46(1); 00.56(1); 003.0(1)","",""
"diagnosis","diag_desc","server-side","longtext","47931830","~4,855 (sampled)","1077750","97.75","Unspecified convulsions(11266); Cervicalgia(10776); Lumbago(10207); Thoracic or lumbosacral neuritis or radiculitis, unspecified(9923); Low back pain(9238); Lumbosacral spondylosis without myelopathy(9037); Other convulsions(8378); Intervertebral disc disorders with radiculopathy, lumbar region(5861); Radiculopathy, lumbar region(5566); Headache                                                                                                                                                                                                                                                        (5314)","Other secondary scoliosis, site unspecified(1); Labyrinthine fistula, bilateral(1); Strain of muscle, fascia and tendon of lower back, sequela(1); Unspecified non-arthropod-borne viral diseases of central nervous system(1); Other specified disorders of bone, other site(1); Adult psychological abuse, confirmed, initial encounter(1); Injury of digital nerve of left ring finger, initial encounter(1); Unspecified injury at T2-T6 level of thoracic spinal cord, initial encounter(1); Malignant neoplasm of retina(1); Infection and inflammatory reaction due to cranial or spinal infusion catheter, sequela(1)","",""
"diagnosis","diag_coding_system","server-side","varchar(6)","47931830","~2 (sampled)","944975","98.03","ICD-10(281459); ICD-9(210952)","ICD-9(210952); ICD-10(281459)","",""
"diagnosis","diag_code_stripped","server-side","varchar(10)","47931830","~5,354 (sampled)","433686","99.1","R56.9(11266); 724.2(10207); 724.4(9923); M54.5(9238); 721.3(9037); 780.39(8378); M51.16(5861); M54.2(5714); M54.16(5566); R51(5314)","737.41(1); 049.9(1); 765.26(1); 765.23(1); 295.62(1); 295.42(1); 674.04(1); 526.9(1); 345.2(1); 692.89(1)","",""
"diagnosis","primary_diagnosis_flag","server-side","varchar(10)","47931830","~2 (sampled)","10391919","78.32","0(343154); 1(156846)","1(156846); 0(343154)","",""
"diagnosis","parent_diagnosis_code","server-side","varchar(60)","47931830","~0 (sampled)","45137007","5.83","","","",""
"diagnosis","parent_diagnosis_desc","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","icd_codeset","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","icd_codeset_desc","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","icd_codeset_group","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","icd_codeset_system","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","snomed_code","server-side","varchar(60)","47931830","~0 (sampled)","43640413","8.95","","","",""
"diagnosis","diag_severity","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","diag_status","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","diag_end_date","server-side","date","47931830","n/a","46021804","3.98","","","",""
"diagnosis","provisional_diag_flag","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","differential_diag_flag","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","comments_notes","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","diag_risk","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","specify","server-side","varchar(60)","47931830","~0 (sampled)","47931830","0.0","","","",""
"diagnosis","nd_extracted_date","server-side","date","47931830","n/a","22511442","53.03","","","",""
"diagnosis","created_datetime","server-side","date","47931830","n/a","8481862","82.3","","","",""
"diagnosis","created_by","server-side","varchar(50)","47931830","~1 (sampled)","8481862","82.3","ND(500000)","ND(500000)","",""
"diagnosis","ehr_source_name","server-side","varchar(15)","47931830","~1 (sampled)","8481862","82.3","eCW(500000)","eCW(500000)","",""
"diagnosis","source_path","server-side","varchar(12)","47931830","~1 (sampled)","8481862","82.3","bronze_table(500000)","bronze_table(500000)","",""
"diagnosis","data_type","server-side","varchar(10)","47931830","~1 (sampled)","8481862","82.3","Structured(500000)","Structured(500000)","",""
"diagnosis","psid","server-side","int","47931830","~9,731","0","100.0","1(500000)","1(500000)","",""
"diagnosis","udm_inc_id","server-side","bigint","47931830","~45,895,260","0","100.0","49947962(1); 49947963(1); 49947964(1); 49947965(1); 49947966(1); 49947967(1); 49947968(1); 49947969(1); 49947970(1); 49947971(1)","49947962(1); 49947963(1); 49947964(1); 49947965(1); 49947966(1); 49947967(1); 49947968(1); 49947969(1); 49947970(1); 49947971(1)","",""
"diagnosis","enc_date_proxy","server-side","date","47931830","n/a","0","100.0","","","",""
"diagnosis","icd10_desc_std","server-side","text","47931830","~3,479 (sampled)","1876532","96.08","NS(210995); Unspecified convulsions(11266); Low back pain(9238); Intervertebral disc disorders with radiculopathy, lumbar region(5861); Cervicalgia(5714); Radiculopathy, lumbar region(5566); Headache(5314); Other spondylosis with radiculopathy, lumbar region(4996); Spinal stenosis, lumbar region(4930); Chronic migraine without aura, not intractable, without status migrainosus(4897)","Acute embolism and thrombosis of unspecified vein(1); Other specified enthesopathies of left lower limb, excluding foot(1); Injury of medial plantar nerve, right leg, initial encounter(1); Staphylococcal arthritis, right knee(1); Personal history of malignant neoplasm of larynx(1); Hoarding disorder(1); Encounter for supervision of other normal pregnancy, first trimester(1); Polyarthritis, unspecified(1); Other specified enthesopathies of right lower limb, excluding foot(1); Other polyuria(1)","",""
"diagnosis","icd9_desc_std","server-side","text","47931830","~1,872 (sampled)","1876532","96.08","NS(289008); Lumbago(10207); Thoracic or lumbosacral neuritis or radiculitis, unspecified(9923); Lumbosacral spondylosis without myelopathy(9037); Other convulsions(8378); Headache(5287); Cervicalgia(5062); Displacement of lumbar intervertebral disc without myelopathy(4858); Pain in limb(4701); Epilepsy, unspecified, without mention of intractable epilepsy(4671)","Other malpresentation, malposition, and disproportion during labor and delivery affecting fetus or newborn(1); Other anomalies of larynx, trachea, and bronchus(1); Partial tear of rotator cuff(1); Volume depletion, unspecified(1); Other symptoms referable to joint, shoulder region(1); Central retinal vein occlusion(1); Cleft palate with cleft lip, unspecified(1); Malignant neoplasm of lower-inner quadrant of female breast(1); Hyperaldosteronism, unspecified(1); Optic nerve hypoplasia(1)","",""
"diagnosis","diag_coding_system_std","server-side","varchar(50)","47931830","~4 (sampled)","433521","99.1","ICD-10(288962); ICD-9(210957); Matching both ICD-9 and ICD-10(78); NS(2)","NS(2); Matching both ICD-9 and ICD-10(78); ICD-9(210957); ICD-10(288962)","",""
"diagnosis","primary_diagnosis_flag_std","server-side","varchar(10)","47931830","~2 (sampled)","10391919","78.32","N(343154); Y(156846)","Y(156846); N(343154)","",""
"diagnosis","diag_desc_std","server-side","text","47931830","~5,023 (sampled)","433521","99.1","Unspecified convulsions(11266); Cervicalgia(10776); Headache(10601); Lumbago(10207); Thoracic or lumbosacral neuritis or radiculitis, unspecified(9923); Low back pain(9238); Lumbosacral spondylosis without myelopathy(9037); Other convulsions(8378); Intervertebral disc disorders with radiculopathy, lumbar region(5861); Radiculopathy, lumbar region(5566)","Injury of axillary nerve, right arm, subsequent encounter(1); Gout, unspecified(1); Hypopituitarism(1); Intracranial (nontraumatic) hemorrhage of newborn, unspecified(1); Other specified congenital malformations of skin(1); Cannabis dependence, in remission(1); Wrist drop, left wrist(1); Hypothalamic dysfunction, not elsewhere classified(1); Cervical disc disorder with myelopathy, cervicothoracic region(1); Acute embolism and thrombosis of unspecified deep veins of right lower extremity(1)","",""
"examination","examid","server-side","varchar(30)","90180319","~499,382 (sampled)","967002","98.93","61865025(3); 62737821(2); 62756405(2); 62733760(2); 62756389(2); 62753091(2); 62737786(2); 62737852(2); 62756371(2); 62753082(2)","62684303(1); 62684014(1); 62683839(1); 62684621(1); 62683989(1); 62684015(1); 62683858(1); 62684706(1); 62684693(1); 62684004(1)","",""
"examination","ndid","server-side","bigint","90180319","~931,796","0","100.0","100100010000001(20110); 100100010001189(2069); 100100010002865(1741); 100100010002908(1453); 100100010000392(1307); 100100010004965(1285); 100100010003138(1227); 100100010003455(1178); 100100010003751(1164); 100100010003130(1151)","100100010000603(1); 100100010001206(1); 100100010001065(1); 100100010000219(1); 100100010000121(1); 100100010000898(1); 100100010000960(1); 100100010001293(1); 100100010000023(1); 100100010000627(1)","",""
"examination","eid","server-side","bigint","90180319","~5,503,199","11646","99.99","1001000100025520073(85); 1001000100029070050(79); 1001000100017960060(76); 1001000100017960055(76); 1001000100041230213(67); 1001000100034490043(66); 1001000100000012435(66); 1001000100008960121(65); 1001000100039160041(64); 1001000100041230227(63)","1001000100000010472(1); 1001000100000010475(1); 1001000100000010740(1); 1001000100000010526(1); 1001000100000010480(1); 1001000100000010522(1); 1001000100050540122(1); 1001000100000010525(1); 1001000100000010524(1); 1001000100000010591(1)","",""
"examination","enc_start_date","server-side","date","90180319","n/a","39706","99.96","","","",""
"examination","exam_date","server-side","date","90180319","n/a","967002","98.93","","","",""
"examination","exam_category","server-side","varchar(255)","90180319","~20 (sampled)","28188635","68.74","Neurology Exam - full(355987); neuro comprehensive(49021); neuro follow up(46323); Neurology follow up exam-basic -HA(22842); botox - F/U headache(13744); PM&R Exam - Neurologic Patient(5087); botulinum toxin f/u(3707); tremor(1067); Sleep-Valle(796); cognitive impairment follow up(657)","Hand / upper extremities(2); Lumbar and Hip(2); COVID-19 Exam(4); Neurology Lower Extremity Exam(8); C-Spine - Shoulder(29); Neurology Upper Extremity Exam(33); PM&R FollowUp - Neurologic Patient(43); DBS exam(75); Old Sleep(206); Sleep Exam(367)","",""
"examination","exam_name","server-side","varchar(255)","90180319","~44 (sampled)","533028","99.41","Cranial Nerves(167741); Motor / Coordination Exam(131686); Mental Status(76668); Gait and Stance(28186); Reflexes(27380); Sensory(23296); Language(14933); Constitutional(6216); Heart / vascular(5997); Neck(5599)","Sensory Examination(1); Extremities: Skin, vascular(1); Posture / Inspection(1); L-Spine(1); ENMT(2); Special Tests(2); Neurologic / Musculoskeletal - Lowers and General(3); Palpation(3); Deep Tendon Reflexes(5); Motor Strength(6)","",""
"examination","exam_findings","server-side","longtext","90180319","~779 (sampled)","6148076","93.18","Orientationoriented to person(7038); Orientationoriented to place(6910); Coordination:normal finger-to-nose(6687); Orientationoriented to time(6680); Gait/Posture:station normal(6518); language(normal) language: no dysphasia / aphasia(6464); language(normal) articulation: no dysarthria(6464); Gait/Posture:ambulates independently(6192); CN VII Right:normal facial expression(6108); CN VII Left:normal facial expression(6060)","Memory/Other:remote ((GUARANTORFIRSTNAME)) intact(1); Thoracic Spine:kyphosis(1); Right and Left Wrist motor strength: M.R.C. grading listed Right / Leftextension {{0|1|2|3|4-|4|4+|5*}}/ {{0|1|2|3|4-|4|4+|5*}}(1); Frontal Release Signs:left palmomental absent(1); Elbow flexionElbow flexion {{0|1|2|100100100000003|4|5*}} / {{0|1|2|100100100000003|4|5*}}(1); Frontal Release Signs:root present {{b/l| L |R}}(1); Right / Left Shoulder Strength listed by M.R.C. in order Right/Leftpain limited(1); Left Knee:full ROM(1); Inspection:Cervical spinal extension normal(1); Right / Left Elbow Strength: listed by M.R.C. as Right / Leftextension {{0|1|2|3|4-|4|4+|5*}}/ {{0|1|2|3|4-|4|4+|5*}}(1)","",""
"examination","created_datetime","server-side","datetime","90180319","n/a","0","100.0","","","",""
"examination","created_by","server-side","varchar(30)","90180319","~1 (sampled)","0","100.0","ND(500000)","ND(500000)","",""
"examination","ehr_source_name","server-side","varchar(10)","90180319","~1 (sampled)","0","100.0","athenaone(500000)","athenaone(500000)","",""
"examination","source_path","server-side","varchar(12)","90180319","~1 (sampled)","0","100.0","bronze_layer(500000)","bronze_layer(500000)","",""
"examination","data_type","server-side","varchar(10)","90180319","~1 (sampled)","0","100.0","Structured(500000)","Structured(500000)","",""
"examination","psid","server-side","int","90180319","~7,747","0","100.0","1(500000)","1(500000)","",""
"examination","finding_type","server-side","varchar(5000)","90180319","~1,780 (sampled)","68406224","24.15","NORMAL(453001); ABNORMAL(39651); NEUTRAL(4623); Mild(134); Mother(55); subtle(45); very mild(40); Sister(32); Above the mask(21); L>R(19)","LUE,LLE(1); Uses heel braces for b/l foot droop(1); chuck(1); resting BLE tremor bilaterally; right lower extremity tremor--predominant in her heel with a high frequency up-and-down motion.  Vertical chin tremor(1); minimal and only with ROM testing and during injection(1); Subtle, with quick return to midline(1); Subtle bilateral action tremor observed with outstretched hands, L>R. No resting component observed today(1); Essential tremor b/l hands. Very slight resting tremor L hand.(1); Very subtle tremor in b/l UE. R>L  Very subtle tremor in b/l UE. R>L(1); compared to left(1)","",""
"examination","exam_parameters","server-side","varchar(500)","90180319","~124 (sampled)","68406223","24.15","General(36377); Memory/Other:(33363); Orientation(29936); Gait/Posture:(28323); Sensation:(23436); CN III(22497); Coordination:(20920); CN XII:(20319); CN III, IV, VI: EOM(18073); Right Upper Extremity:(17925)","Left:(1); External Rotation Shoulder Motor Strength on the Right:(1); Left Great Toe Strength:(1); Extremity Edema Left:(1); Elbow flexion(1); Cranial nerves(1); Finger Flexors(1); Sensation: vibratory(1); Lower Extremities: Tone and muscle bulk(1); Posture / Inspection(1)","",""
"examination","nd_extracted_date","server-side","date","90180319","n/a","26519964","70.59","","","",""
"examination","udm_inc_id","server-side","bigint","90180319","~88,081,512","0","100.0","27278045(1); 27278046(1); 27278047(1); 27278048(1); 27278049(1); 27278050(1); 27278051(1); 27278052(1); 27278053(1); 27278054(1)","27278045(1); 27278046(1); 27278047(1); 27278048(1); 27278049(1); 27278050(1); 27278051(1); 27278052(1); 27278053(1); 27278054(1)","",""
"examination","enc_date_proxy","server-side","date","90180319","n/a","39706","99.96","","","",""
"radiology","result_id","server-side","varchar(30)","4435075","~1,961,208","79841","98.2","125079(36); 120372(26); 125081(26); 10898(24); 12070(22); 118805(22); 12477(21); 12826(21); 100009(20); 13026(20)","1000044(1); 10(1); 1000049(1); 1000059(1); 1000042(1); 1000041(1); 1000056(1); 1000026(1); 1000040(1); 1000030(1)","",""
"radiology","ndid","server-side","bigint","4435075","~596,120","0","100.0","100100010102938(222); 100100010040539(148); 100100010129702(144); 100100010024231(137); 100100010021642(137); 100100010050891(131); 100100010001773(129); 100100010219675(129); 100100010093462(126); 100100010162312(126)","100100010000154(1); 100100010000173(1); 100100010000099(1); 100100010000075(1); 100100010000079(1); 100100010000030(1); 100100010000117(1); 100100010000186(1); 100100010000080(1); 100100010000060(1)","",""
"radiology","eid","server-side","bigint","4435075","~988,364","2253960","49.18","","","",""
"radiology","enc_date","server-side","datetime","4435075","n/a","3230435","27.16","","","",""
"radiology","img_date","server-side","varchar(100)","4435075","~7,007 (sampled)","1189044","73.19","2023-01-20(977); 2022-06-09(972); 2021-10-30(822); 2022-01-25(810); 2022-03-23(760); 2022-08-30(690); 2022-05-15(586); 2022-05-20(575); 2022-09-24(574); 2021-09-19(556)","2009-08-07 00:00:00(1); 2009-06-21 00:00:00(1); 2009-05-19 00:00:00(1); 2009-06-22 00:00:00(1); 2009-06-08 00:00:00(1); 2009-06-06 00:00:00(1); 2009-08-11 00:00:00(1); 2009-08-08 00:00:00(1); 2009-06-23 00:00:00(1); 2009-06-16 00:00:00(1)","",""
"radiology","study_name","server-side","varchar(255)","4435075","~3,510 (sampled)","46527","98.95","ELECTROMYOGRAM + NERVE CONDUCTION STUDY(20984); MRI, BRAIN, W/O CONTRAST(18950); VITAMIN B12 + FOLATE, SERUM OR BLOOD(18211); ELECTROENCEPHALOGRAM(16814); CMP, SERUM OR PLASMA(16439); MRI Brain w & w/o contrast 70553(14875); MRI, CERVICAL SPINE, W/O CONTRAST(14698); LAB*(11232); NEUROPSYCHOLOGICAL TESTING*(9403); CBC W/ AUTO DIFF(9287)","CT COLONOSCOPY VIRTUAL(1); MRI ANKLE WO CONTRAST (73721)(1); CLIPPLACE(1); FLU CHEST WITH FLUORO(1); MRI MRA HEAD W/O CONTRAST(1); 3DW(1); US BREAST CORE BIOPSY(1); PARACENTESIS WITH REMOVAL OF AQUEOUS (PROC)(1); RAD HIP BILAT MIN 2V INCL PELVIS(1); RAD SPINE LUMBAR WITH OBLIQUES(1)","",""
"radiology","modality","server-side","varchar(60)","4435075","~188 (sampled)","3070678","30.76","MR(63380); US(18576); CMP(16439); CBC W/DIFF(12880); SLEEP STUDIES(11744); Imaging(11209); PSYCHOLOGICAL TESTING(10937); TSH & T4(7440); CT(5024); THYROID PANEL(4852)","17 HYDROXYPROGESTERONE(1); HERPES(1); ALBUMIN(1); TESTOSTERONE, FREE(1); RHEUMATOID ARTHRITIS PANEL(1); DEHYDROEPIANDROSTERONE (DHEA), UNCONJUGATED, SERUM(1); PATHOLOGY, BIOPSY(1); SM/RNP(1); ALDOSTERONE(1); CULTURE, THROAT(1)","",""
"radiology","img_status","server-side","varchar(30)","4435075","~7 (sampled)","2069187","53.34","Final(130427); 1(90519); Cancelled(7917); Preliminary(4430); 0(1840); Incomplete(166); Corrected(29)","Corrected(29); Incomplete(166); 0(1840); Preliminary(4430); Cancelled(7917); 1(90519); Final(130427)","",""
