"table_name","column_name","python_datatype","db_datatype","row_count","unique_count","null_count","fill_rate_pct","top_10_values","bottom_10_values","min_length","max_length"
"vitals","ndid","int64","bigint","100","60","0","100.0","100100100162869(4); 100100100162092(4); 100100100029758(3); 100100100173021(3); 100100100174317(3); 100100100171530(3); 100100100143112(3); 100100100174133(2); 100100100062987(2); 100100100174327(2)","100100100090533(1); 100100100171113(1); 100100100157005(1); 100100100144431(1); 100100100174393(1); 100100100150787(1); 100100100068458(1); 100100100143810(1); 100100100170530(1); 100100100169750(1)","",""
"vitals","eid","int64","bigint","100","60","0","100.0","1001001001628690013(4); 1001001001620920004(4); 1001001000297580004(3); 1001001001730210005(3); 1001001001743170002(3); 1001001001715300006(3); 1001001001431120016(3); 1001001001741330002(2); 1001001000629870037(2); 1001001001743270002(2)","1001001000905330008(1); 1001001001711130002(1); 1001001001570050007(1); 1001001001444310013(1); 1001001001743930002(1); 1001001001507870006(1); 1001001000684580004(1); 1001001001438100010(1); 1001001001705300003(1); 1001001001697500006(1)","",""
"vitals","vital_code","int64","int","100","1","0","100.0","0(100)","0(100)","",""
"vitals","vital_name","object","varchar(100)","100","18","0","100.0","VITALS.BLOODPRESSURE.TYPE(12); VITALS.BLOODPRESSURE.DIASTOLIC(11); VITALS.HEIGHT.TYPE(11); VITALS.BLOODPRESSURE.SYSTOLIC(11); VITALS.HEIGHT(9); VITALS.WEIGHT(7); VITALS.PULSE.TYPE(7); VITALS.WEIGHT.TYPE(6); VITALS.PULSE.RATE(6); VITALS.BLOODPRESSURE.SITE(4)","VITALS.PULSE.RATE(6); VITALS.BLOODPRESSURE.SITE(4); VITALS.HEIGHT.REFUSED(3); VITALS.BLOODPRESSURE.REFUSEDREASON(3); VITALS.WEIGHT.REFUSED(2); VITALS.BMI(2); VITALS.BLOODPRESSURE.DIASTOLICREFUSED(2); VITALS.BMI.REFUSED(2); VITALS.BLOODPRESSURE.REFUSED(1); VITALS.WEIGHT.REFUSEDREASON(1)","10","37"
"vitals","vital_coding_system","object","varchar(10)","100","1","0","100.0","LOINC(100)","LOINC(100)","5","5"
"vitals","vital_date","object","varchar(10)","100","1","0","100.0","2025-06-26(100)","2025-06-26(100)","10","10"
"vitals","vital_time","object","varchar(13)","100","91","0","100.0","10:20:51(2); 15:50:44(2); 11:11:39(2); 13:42:55(2); 11:17:37(2); 07:23:53(2); 10:51:19(2); 10:58:55(2); 12:42:16(2); 14:43:06(1)","15:07:25(1); 13:14:14(1); 09:37:40(1); 11:06:12(1); 09:46:37(1); 06:52:31(1); 12:08:43(1); 13:59:19(1); 13:16:21(1); 14:14:15(1)","8","8"
"vitals","vital_unit","object","varchar(60)","100","2","84","16.0","cm(9); g(7)","cm(9); g(7)","1","2"
"vitals","vital_range","object","binary(0)","100","0","100","0.0","","","",""
"vitals","vital_result","object","varchar(500)","100","44","0","100.0","sitting(12); Not Performed(10); regular(7); Height(7); Not indicated(4); With clothes(4); Stated(4); L arm(4); 78(3); 69(3)","26.9(1); 190(1); 73(1); 92532.84(1); 157.48(1); 180.34(1); 67(1); 66(1); 152.4(1); 83007.4(1)","2","13"
"vitals","created_datetime","datetime64[ns]","datetime","100","1","0","100.0","2026-02-18 06:05:18(100)","2026-02-18 06:05:18(100)","",""
"vitals","created_by","object","varchar(2)","100","1","0","100.0","ND(100)","ND(100)","2","2"
"vitals","updated_datetime","datetime64[ns]","datetime","100","1","0","100.0","2026-02-18 06:05:18(100)","2026-02-18 06:05:18(100)","",""
"vitals","updated_by","object","varchar(2)","100","1","0","100.0","ND(100)","ND(100)","2","2"
"vitals","ehr_source_name","object","varchar(255)","100","1","0","100.0","athenaone(100)","athenaone(100)","9","9"
"vitals","source_path","object","varchar(12)","100","1","0","100.0","bronze_layer(100)","bronze_layer(100)","12","12"
"vitals","data_type","object","varchar(10)","100","1","0","100.0","Structured(100)","Structured(100)","10","10"
"vitals","psid","object","varchar(4)","100","1","0","100.0","10(100)","10(100)","2","2"
"vitals","nd_extracted_date","object","date","100","1","0","100.0","2025-06-01(100)","2025-06-01(100)","10","10"
"vitals","udm_inc_id","int64","bigint","100","100","0","100.0","1(1); 2(1); 3(1); 4(1); 5(1); 6(1); 7(1); 8(1); 9(1); 10(1)","91(1); 92(1); 93(1); 94(1); 95(1); 96(1); 97(1); 98(1); 99(1); 100(1)","",""
"vitals","enc_date_proxy","object","date","100","1","0","100.0","2025-06-26(100)","2025-06-26(100)","10","10"
